objectid;restricao;escola;codigo_inep;municipio;localizacao;localidade_dif;endereco;telefone;porte_escola;etapas_modalidade;outras_ofertas_educ;latitude;longitude;cre;classif_porte;cod_idt;tp;cod_ibge_mun;ens_medio_tempo_integral;tp_risco
9231;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED PADRE REUS;43105238;Porto Alegre;Urbana;A escola não está em área de localização diferenciada;AV OTTO NIEMEYER 650, 650 TRISTEZA. 91910-001 Porto Alegre - RS.;(51) 32681883;Entre 501 e 1000 matrículas de escolarização;Ensino Médio;;-29.815365;-55.77267977;1;5;10523;Escola Regular;4314902;0;Risco Hidrológico
9234;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED GUILHERME FISCHER;43121527;Vale do Sol;Urbana;A escola não está em área de localização diferenciada;R DR LUIZ ARTHUR JACOBUS 208, 208 CENTRO. 96878-000 Vale do Sol - RS.;(51) 37501110;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Ensino Médio;Atendimento Educacional Especializado;-31.75140693;-52.32066272;6;4;12152;Escola Regular;4322533;0;Sem Risco Mapeado
9235;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN VALENTIM SCHNEIDER;43020631;Poço das Antas;Rural;A escola não está em área de localização diferenciada;R EDMUNDO LUDWIG SN, SN BOA VISTA. 95740-000 Poço das Antas - RS.;;Até 50 matrículas de escolarização;Ensino Fundamental;;-31.75903;-52.34665;2;2;2063;Escola Regular;4314753;0;Sem Risco Mapeado
9236;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED VEREADOR JOSE ADAO DE ASSIS BARBOSA CIEP;43171192;Camaquã;Urbana;A escola não está em área de localização diferenciada;R RUA DOUTOR JUAREZ MENDES FERRE 50, 50 CONEGO LUIZ WALTER H. 96784-554 Camaquã - RS.;(51) 36714607;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Ensino Médio;;-30.0403365;-52.873143;12;4;17119;Escola Regular;4303509;1;Sem Risco Mapeado
9241;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;COL ESTADUAL ALCEBIADES AZEREDO DOS SANTOS;43167543;Viamão;Urbana;A escola não está em área de localização diferenciada;R ALCEBIADES AZEREDO DOS SANTOS 130, 130 SANTA CECILIA. 94475-300 Viamão - RS.;;Entre 501 e 1000 matrículas de escolarização;Ensino Fundamental, Ensino Médio;;-28.201293;-51.53087226;28;5;16754;Escola Regular;4323002;0;Sem Risco Mapeado
9242;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN ALOYSIO HOFER;43045537;Chapada;Rural;A escola não está em área de localização diferenciada;R TIAGO ANDRE JUNGES SN, SN INTERIOR. 99530-000 Chapada - RS.;;Até 50 matrículas de escolarização;Ensino Fundamental;Atendimento Educacional Especializado;-30.09258;-51.13561;39;2;4553;Escola Regular;4305306;0;Sem Risco Mapeado
9243;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST IND EM KARAI NHE E KATU;43184910;Viamão;Rural;Terra indígena;ETR RS40 KM39 SN, SN ESTIVA. 94770-000 Viamão - RS.;;Até 50 matrículas de escolarização;Educação Infantil, Ensino Fundamental;;-29.92046991;-51.14476518;28;2;18491;Escola Indígena;4323002;0;Sem Risco Mapeado
9245;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN 24 DE FEVEREIRO;43074944;Ijuí;Rural;A escola não está em área de localização diferenciada;VL DISTRITO DE CHORAO SN INTERIOR, SN INTERIOR. INTERIOR. 98700-000 Ijuí - RS.;;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;Atendimento Educacional Especializado;-29.8848969;-50.9970262;36;3;7494;Escola Regular;4310207;0;Sem Risco Mapeado
9248;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;E E IND ENS FUN NEN MAG;43002390;Mato Castelhano;Rural;Terra indígena;ROD S/INF 271, 271 ACAMPAMENTO INDIGENA. 99180-000 Mato Castelhano - RS.;;Até 50 matrículas de escolarização;Educação Infantil, Ensino Fundamental;;-29.9278529;-51.03480607;7;2;21329;Escola Indígena;4312138;0;Sem Risco Mapeado
9249;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED AGUIA DE HAIA;43159028;Três Passos;Urbana;A escola não está em área de localização diferenciada;R BENTO GONCALVES 561, 561 CENTRO. 98600-000 Três Passos - RS.;(55) 35221285;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Ensino Médio, Educação Profissional;Atendimento Educacional Especializado;-28.3574622;-53.2480462;21;4;15902;Escola Regular;4321907;0;Sem Risco Mapeado
9250;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN N SRA DA GLORIA;43156223;Torres;Rural;A escola não está em área de localização diferenciada;R SAO JOAO DO SUL 943 PREDIO, 943 PREDIO. PIRATABA. 95565-000 Torres - RS.;(51) 36050036;Até 50 matrículas de escolarização;Ensino Fundamental;;-29.1425032;-51.175466;11;2;15622;Escola Regular;4321501;0;Sem Risco Mapeado
9253;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;INST ESTADUAL RIO BRANCO;43108040;Porto Alegre;Urbana;A escola não está em área de localização diferenciada;AV PROTASIO ALVES 999, 999 SANTA CECILIA. 90410-000 Porto Alegre - RS.;(51) 33327021;Mais de 1000 matrículas de escolarização;Ensino Fundamental, Ensino Médio;Atendimento Educacional Especializado;-28.94559156;-52.80310433;1;6;10804;Escola Regular;4314902;0;Sem Risco Mapeado
9259;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;INST EST EDUC PAULO FREIRE;43143946;São Sebastião do Caí;Urbana;A escola não está em área de localização diferenciada;AV HELMUT WEIRICH 300, 300 QUILOMBO. 95760-000 São Sebastião do Caí - RS.;(51) 36351211;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Ensino Médio, Educação Profissional;;-30.03824;-51.20517;2;4;14394;Escola Regular;4319505;0;Risco Hidrológico
9264;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN BARAO DO QUARAI;43055249;Encruzilhada do Sul;Urbana;A escola não está em área de localização diferenciada;R ZIGOMAR SPERB 20, 20 CENTRO. 96610-000 Encruzilhada do Sul - RS.;(51) 37331054;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;Atendimento Educacional Especializado;-28.72959021;-52.44318693;6;3;5524;Escola Regular;4306908;0;Sem Risco Mapeado
9274;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;INST ESTADUAL MARECHAL RONDON;43026613;Butiá;Urbana;A escola não está em área de localização diferenciada;R JOAO DEMAMAN 546, 546 CIDADE ALTA. 96750-000 Butiá - RS.;(51) 36522782;Entre 501 e 1000 matrículas de escolarização;Ensino Fundamental, Ensino Médio, Educação Profissional, Educação de Jovens Adultos;Atendimento Educacional Especializado;-30.0745;-51.23029;12;5;2661;Escola Regular;4302709;0;Sem Risco Mapeado
9276;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN VISCONDE DE PELOTAS;43107346;Porto Alegre;Urbana;A escola não está em área de localização diferenciada;R ARTUR ROCHA 200, 200 MONT SERRAT. 90450-170 Porto Alegre - RS.;(51) 33321238;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental, Educação de Jovens Adultos;Atendimento Educacional Especializado;-27.457845;-53.9411235;1;3;10734;Escola Regular;4314902;0;Sem Risco Mapeado
9277;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN GIOVANA MARGARITA;43074979;Ijuí;Rural;A escola não está em área de localização diferenciada;LIN OITO LESTE SN, SN INTERIOR. 98700-000 Ijuí - RS.;;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;Atendimento Educacional Especializado;-29.6473988;-49.96178799;36;3;7497;Escola Regular;4310207;0;Sem Risco Mapeado
9281;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED PEDRO ROSA;43153607;Tabaí;Urbana;A escola não está em área de localização diferenciada;ROD RST 287 2836 PREDIO, 2836 PREDIO. MORRO DO PEDRO ROSA. 95863-000 Tabaí - RS.;(51) 36140149;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Ensino Médio, Educação Profissional;;-29.754098;-57.079414;3;4;15360;Escola Regular;4320859;0;Sem Risco Mapeado
9289;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;INST EST EDUC VISCONDE DE TAUNAY;43076637;Iraí;Urbana;A escola não está em área de localização diferenciada;R DR PEREIRA FILHO 173, 173 CENTRO. 98460-000 Iraí - RS.;;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Ensino Médio, Educação Profissional, Educação de Jovens Adultos;Atendimento Educacional Especializado;-29.2852503;-51.870536;20;4;7663;Escola Regular;4310504;1;Sem Risco Mapeado
9291;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN NOSSA SENHORA DOS NAVEGANTES;43156894;Três Cachoeiras;Rural;A escola não está em área de localização diferenciada;R ARMAZEM LUIZ GERALDO BOFF SN PREDIO, SN PREDIO. LAJEADINHO. 95580-991 Três Cachoeiras - RS.;;Até 50 matrículas de escolarização;Ensino Fundamental;;-29.57900743;-51.09262413;11;2;15689;Escola Regular;4321667;0;Sem Risco Mapeado
9292;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN MIGUEL FERNANDEZ;43025854;Bossoroca;Urbana;A escola não está em área de localização diferenciada;R JOAO GONCALVES 511, 511 CENTRO. 97850-000 Bossoroca - RS.;(55) 33561280;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Educação de Jovens Adultos;Atendimento Educacional Especializado;-28.87712804;-50.97763073;32;4;2585;Escola Regular;4302501;0;Sem Risco Mapeado
9301;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN MEDIANEIRA;43106781;Porto Alegre;Urbana;A escola não está em área de localização diferenciada;R GENERAL GOMES CARNEIRO 45, 45 MEDIANEIRA. 90870-310 Porto Alegre - RS.;;Entre 501 e 1000 matrículas de escolarização;Ensino Fundamental;;-27.86319174;-54.42541988;1;5;10678;Escola Regular;4314902;0;Sem Risco Mapeado
9302;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST IND EF NOJAGTA;43218539;Capela de Santana;Urbana;A escola não está em área de localização diferenciada;ETR DA SANGA FUNDA S/N, S/N ALDEIA GOJ KUSUG. 95745-000 Capela de Santana - RS.;;Até 50 matrículas de escolarização;Educação Infantil, Ensino Fundamental;;-29.73851;-53.80487;2;2;26159;Escola Indígena;4304689;0;Sem Risco Mapeado
9307;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED BARAO DE ACEGUA;43019650;Aceguá;Urbana;A escola não está em área de localização diferenciada;AV INTERNACIONAL GASPAR S MARTINS 33, 33 JARDIM DA SERRA. 96445-000 Aceguá - RS.;(53) 32461135;Entre 51 e 200 matrículas de escolarização;Ensino Médio, Educação de Jovens Adultos;Atendimento Educacional Especializado;-30.07752696;-51.09365701;13;3;1965;Escola Regular;4300034;0;Sem Risco Mapeado
9311;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;INST EST EDUC TIRADENTES;43092217;Nova Prata;Urbana;A escola não está em área de localização diferenciada;AV LUIZ MARAFON 115, 115 CENTRO. 95320-000 Nova Prata - RS.;(54) 32421660;Entre 501 e 1000 matrículas de escolarização;Ensino Fundamental, Ensino Médio, Educação Profissional, Educação de Jovens Adultos;Atendimento Educacional Especializado;-30.1159967;-51.3643892;16;5;9221;Escola Regular;4313300;0;Sem Risco Mapeado
9314;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED PROFESSORA EULINA BRAGA;43098479;Passo Fundo;Urbana;A escola não está em área de localização diferenciada;R URUGUAI 304, 304 PETROPOLIS. 99010-110 Passo Fundo - RS.;(54) 33132281;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Ensino Médio;Atendimento Educacional Especializado;-27.78722704;-52.78911168;7;4;9847;Escola Regular;4314100;0;Sem Risco Mapeado
9320;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN GENY PINTO CADORE;43148697;Serafina Corrêa;Urbana;A escola não está em área de localização diferenciada;R IPIRANGA 1335, 1335 PLANALTO. 99250-000 Serafina Corrêa - RS.;;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;;-30.15088;-51.07605;16;3;14869;Escola Regular;4320404;0;Sem Risco Mapeado
9327;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED ANTONIO AUGUSTO BORGES DE MEDEIROS;43093086;Novo Hamburgo;Urbana;A escola não está em área de localização diferenciada;R IPIRANGA 430, 430 RONDONIA. 93415-290 Novo Hamburgo - RS.;(51) 35954492;Entre 501 e 1000 matrículas de escolarização;Ensino Fundamental, Ensino Médio;Atendimento Educacional Especializado;-29.9396226;-51.6947872;2;5;9308;Escola Regular;4313409;0;Sem Risco Mapeado
9330;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC TECNICA EST CELEIRO ETEC;43169368;Bom Progresso;Rural;A escola não está em área de localização diferenciada;ROD BR 468 KM 87 9 01 TREVO, 01 TREVO. INTERIOR. 98575-000 Bom Progresso - RS.;(55) 35286032;Entre 201 e 500 matrículas de escolarização;Ensino Médio, Educação Profissional;;-29.99407629;-51.13296983;21;4;16936;Escola Regular;4302378;0;Sem Risco Mapeado
9337;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;COL ESTADUAL MARIO QUINTANA;43021034;Barão de Cotegipe;Urbana;A escola não está em área de localização diferenciada;R ERECHIM 135, 135 CENTRO. 99740-000 Barão de Cotegipe - RS.;(54) 35231224;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Ensino Médio;Atendimento Educacional Especializado;-29.6456798;-50.9930338;15;4;2103;Escola Regular;4301701;0;Sem Risco Mapeado
9340;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED EMBAIXADOR JOAO BAPTISTA LUSARDO;43171133;Uruguaiana;Urbana;A escola não está em área de localização diferenciada;R EMILIO TAUCEDA S/N, S/N CABO LUIS QUEVEDO. 97503-567 Uruguaiana - RS.;;Entre 501 e 1000 matrículas de escolarização;Ensino Fundamental, Ensino Médio, Educação de Jovens Adultos;Atendimento Educacional Especializado;-29.681674;-51.0684947;10;5;17113;Escola Regular;4322400;1;Sem Risco Mapeado
9348;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN GOMERCINDO DOS REIS;43098401;Passo Fundo;Urbana;A escola não está em área de localização diferenciada;R JOAO VERGUEIRO 116, 116 VILA CARMEM. 99072-260 Passo Fundo - RS.;(54) 31982269;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental;Atendimento Educacional Especializado;-29.36097982;-51.21944926;7;4;9840;Escola Regular;4314100;0;Sem Risco Mapeado
9356;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN JOSEFINA MAGGI BOFF;43156207;Três Cachoeiras;Rural;A escola não está em área de localização diferenciada;ETR MORRO AZUL SN PREDIO, SN PREDIO. SINF. 95580-000 Três Cachoeiras - RS.;(51) 36649118;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;;-29.68363;-51.13707;11;3;15620;Escola Regular;4321667;0;Sem Risco Mapeado
9359;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN ANDREA PARISE;43162118;Tuparendi;Rural;A escola não está em área de localização diferenciada;R ELISIO CAVEDON 04 INTERIOR, 04 INTERIOR. CINQUENTENARIO. 98940-000 Tuparendi - RS.;(55) 35951070;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;;-30.846343;-51.8090937;17;3;16211;Escola Regular;4322301;0;Sem Risco Mapeado
9361;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN RAIMUNDO DE PAULA;43030521;Caibaté;Rural;A escola não está em área de localização diferenciada;VL RINCAO DA CONCEICAO SN, SN INTERIOR. 97930-000 Caibaté - RS.;;Até 50 matrículas de escolarização;Ensino Fundamental;;-27.9118879;-53.3074213;32;2;3052;Escola Regular;4303301;0;Sem Risco Mapeado
9365;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ED BAS 14 DE MAIO;43168167;Vicente Dutra;Urbana;A escola não está em área de localização diferenciada;R HUMAITA 933, 933 CENTRO. 98450-000 Vicente Dutra - RS.;(55) 37371250;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Ensino Médio;;-29.56491;-55.1192122;20;4;16816;Escola Regular;4323101;1;Sem Risco Mapeado
9368;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED GENERAL PRESTES GUIMARAES;43097766;Passo Fundo;Urbana;A escola não está em área de localização diferenciada;R JAMES DE OLIVEIRA FRANCO 55, 55 SAO JOSE. 99052-260 Passo Fundo - RS.;(54) 33119444;Entre 501 e 1000 matrículas de escolarização;Ensino Fundamental, Ensino Médio, Educação de Jovens Adultos;Atendimento Educacional Especializado;-29.8280303;-51.1509639;7;5;9776;Escola Regular;4314100;1;Sem Risco Mapeado
9371;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN ANTONIO DE CONTO;43054439;Encantado;Urbana;A escola não está em área de localização diferenciada;ROD RS 425 80 ESCOLA, 80 ESCOLA. JACAREZINHO. 95960-000 Encantado - RS.;(51) 37520057;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;;-29.93896;-50.99877;3;3;5443;Escola Regular;4306809;0;Sem Risco Mapeado - Atingida em 2023
9373;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED FREI VELLOSO;43069045;Gravataí;Rural;A escola não está em área de localização diferenciada;ETR LEONEL CABELEIRA BITELLO 241, 241 REFUGIO DA COXILHA. 94100-800 Gravataí - RS.;;Entre 501 e 1000 matrículas de escolarização;Ensino Fundamental, Ensino Médio;;-29.82101765;-50.53237177;28;5;6904;Escola Regular;4309209;0;Sem Risco Mapeado
9376;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN ANTONIO MARY ULRICH;43162550;Uruguaiana;Urbana;A escola não está em área de localização diferenciada;R RUA PROFESSOR LUIZ ANTONIO LOP 2247, 2247 SAO JOAO. 97502-500 Uruguaiana - RS.;(55) 34112826;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;;-28.21172001;-51.51128724;10;3;16255;Escola Regular;4322400;0;Sem Risco Mapeado
9382;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN AFONSO CELSO;43130259;Santo Antônio da Patrulha;Rural;A escola não está em área de localização diferenciada;ETR SERGIO LUCKMANN 14247, 14247 5 DISTRITO. 95500-000 Santo Antônio da Patrulha - RS.;;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;;-27.45603915;-53.25126573;11;3;13025;Escola Regular;4317608;0;Sem Risco Mapeado
9387;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN PROFESSOR LEOPOLDO TIETBOHL;43106676;Porto Alegre;Urbana;A escola não está em área de localização diferenciada;R RIVEIRA 400, 400 PETROPOLIS. 90670-160 Porto Alegre - RS.;(51) 33310128;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental;;-29.60848845;-52.21106134;1;4;10667;Escola Regular;4314902;0;Sem Risco Mapeado
9389;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;E E IND ENS FUN KARAI TATAENDY VERA CLAUDIO ACOSTA;43207871;Estrela Velha;Rural;Terra indígena;ALD ALDEIA KA AGUY POTY S/N CASA, S/N CASA. INTERIOR. 96990-000 Estrela Velha - RS.;;Até 50 matrículas de escolarização;Educação Infantil, Ensino Fundamental;;-30.8891962;-55.5398956;24;2;21316;Escola Indígena;4307815;0;Sem Risco Mapeado
9398;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN SAGRADA FAMILIA;43129099;Santo Ângelo;Rural;A escola não está em área de localização diferenciada;VL LAJEADO CERNE 660 INTERIOR, 660 INTERIOR. INTERIOR. 98845-000 Santo Ângelo - RS.;;Até 50 matrículas de escolarização;Ensino Fundamental;;-33.50939075;-53.40979447;14;2;12909;Escola Regular;4317509;0;Sem Risco Mapeado
9401;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED JOSE GOMES DE VASCONCELOS JARDIM;43038425;Canoas;Urbana;A escola não está em área de localização diferenciada;AV SANTOS FERREIRA 2985, 2985 ESTANCIA VELHA. 92027-033 Canoas - RS.;(51) 34261053;Entre 201 e 500 matrículas de escolarização;Ensino Médio;;-29.88647727;-54.81593193;27;4;3842;Escola Regular;4304606;1;Sem Risco Mapeado
9402;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED REYNALDO AFFONSO AUGUSTIN;43155375;Teutônia;Urbana;A escola não está em área de localização diferenciada;R TIRADENTES 871, 871 CANABARRO. 95890-000 Teutônia - RS.;(51) 37628369;Entre 501 e 1000 matrículas de escolarização;Ensino Fundamental, Ensino Médio, Educação de Jovens Adultos;Atendimento Educacional Especializado;-29.73497689;-50.92903738;3;5;15537;Escola Regular;4321451;1;Sem Risco Mapeado
9404;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN PROFESSORA LEONTINA;43165460;Venâncio Aires;Urbana;A escola não está em área de localização diferenciada;R FERNANDO MANOEL SCHWINGEL 1418 ESCOLA, 1418 ESCOLA. SANTA TECLA. 95800-000 Venâncio Aires - RS.;(51) 37412438;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;Atendimento Educacional Especializado;-30.09624198;-51.13468173;6;3;16546;Escola Regular;4322608;0;Sem Risco Mapeado
