objectid;cod_ibge;cod_ses;cod_regiao_uf;macrorregiao_saude;regiao_saude;nome_regiao_saude;crs;municipio;cod_cnes;nome_da_unidade;telefone;nome_razao_social;cod_tipo_un;ds_tipo_un;ds_natureza;tp_gestao;latitude;longitude;equipamento;pics;rbc;raps;complemento;cep;endereco;status;tp_rede_raps
3047;4309308;430930;465;Metropolitana;9;REGIÃO 09 - CARBONÍFERA/COSTA DOCE;01ª CRS;Guaíba;2832046;UBS CENTRO GUAÍBA;;MUNICIPIO DE GUAIBA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.1069636;-51.3132644;UBS;1;0;Sem dispositivo específico de saúde mental;;92704-645;RUA SERAFIM SILVA, 160 - CENTRO;ATIVO;Atenção Básica
3048;4315602;431560;477;Sul;21;REGIÃO 21 - SUL;03ª CRS;Rio Grande;6249906;UBSF QUERENCIA;;PREFEITURA MUNICIPAL DO RIO GRANDE;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-32.2083945;-52.1843116;UBS;0;0;Sem dispositivo específico de saúde mental;;96210-010;AVENIDA BRASIL, 1590 - QUERENCIA;ATIVO;Atenção Básica
3049;4317509;431750;467;Missioneira;11;REGIÃO 11 - SETE POVOS DAS MISSÕES;12ª CRS;Santo Ângelo;2256398;PSF 4 BAIRRO GARIBALDI CARRERA MACHADO;;PREFEITURA MUNICIPAL DE SANTO ANGELO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.26005353;-54.21650091;UBS;0;0;Sem dispositivo específico de saúde mental;;98806-110;RUA CARLOS RICARDO NAUMANN, 753 - GARIBALDI CARRERA MA;ATIVO;Atenção Básica
3051;4320008;432000;464;Metropolitana;8;REGIÃO 08 - VALE DO CAÍ E METROPOLITANA;01ª CRS;Sapucaia do Sul;7393970;ESF PRIMOR;;PREFEITURA MUNICIPAL DE SAPUCAIA DO SUL;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.8317698;-51.1618674;UBS;0;0;Sem dispositivo específico de saúde mental;;93220-350;AV PRIMOR ESQUINA RUA MONTENEGRO, 32 - PRIMOR;ATIVO;Atenção Básica
3052;4317103;431710;459;Centro-Oeste;3;REGIÃO 03 - FRONTEIRA OESTE;10ª CRS;Santana do Livramento;3063097;ESF SIMON BOLIVAR V;;PREFEITURA MUNICIPAL DE SANTANA DO LIVRAMENTO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.8603012;-55.5052526;UBS;0;0;Sem dispositivo específico de saúde mental;;97577-680;MARIA SARAIVA, 195 - SIMON BOLIVAR;ATIVO;Atenção Básica
3055;4313508;431350;461;Metropolitana;5;REGIÃO 05 - BONS VENTOS;18ª CRS;Osório;2224232;POSTO DE SAUDE SANTA LUZIA;;PREFEITURA MUNICIPAL DE OSORIO;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.978145;-50.2028487;UBS;1;0;Sem dispositivo específico de saúde mental;;95520-000;CARLOS BRUNO FETTI, 45 - SANTA LUZIA;ATIVO;Atenção Básica
3057;4300851;430085;465;Metropolitana;9;REGIÃO 09 - CARBONÍFERA/COSTA DOCE;01ª CRS;Arambaré;2224658;POSTO DE SAUDE ARAMBARÉ;;PREFEITURA MUNICIPAL DE ARAMBARE;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.9091972;-51.50277809;UBS;1;1;Sem dispositivo específico de saúde mental;;96178-000;RUA CARLOS BOHNE, 720 - CENTRO;ATIVO;Atenção Básica
3058;4315602;431560;477;Sul;21;REGIÃO 21 - SUL;03ª CRS;Rio Grande;2818523;UBSF QUINTA RIO GRANDE;;PREFEITURA MUNICIPAL DO RIO GRANDE;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-32.07231879;-52.25728977;UBS;0;0;Sem dispositivo específico de saúde mental;;96222-700;RUA JOAO MOREIRA, 188 - QUINTA;ATIVO;Atenção Básica
3059;4313904;431390;469;Missioneira;13;REGIÃO 13 - DIVERSIDADE;17ª CRS;Panambi;2254689;ESTRATEGIA SAUDE DA FAMILIA ITALIANA;;PREFEITURA MUNICIPAL DE PANAMBI;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.28634179;-53.51523198;UBS;0;0;Sem dispositivo específico de saúde mental;;98280-000;RUA AJURICABA, 143 - ITALIANA;ATIVO;Atenção Básica
3061;4307500;430750;475;Norte;19;REGIÃO 19 - BOTUCARAÍ;06ª CRS;Espumoso;2246546;ESF LUIZ DRUM ESPUMOSO;;PREFEITURA MUNICIPAL DE ESPUMOSO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.943;-52.804686;UBS;1;0;Sem dispositivo específico de saúde mental;;99400-000;COMUNIDADE DEPOSITO, 1 - DEPOSITO;ATIVO;Atenção Básica
3062;4312708;431270;472;Norte;16;REGIÃO 16 - ALTO URUGUAI GAÚCHO;11ª CRS;Nonoai;6919391;UNIDADE BASICA DE SAUDE BAIRRO OPERARIO;;PREFEITURA MUNICIPAL DE NONOAI;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-27.3555888;-52.7733544;UBS;0;0;Sem dispositivo específico de saúde mental;;99600-000;RUA 12 DE OUTUBRO, S/N - OPERARIO;ATIVO;Atenção Básica
3063;4304705;430470;473;Norte;17;REGIÃO 17 - PLANALTO;06ª CRS;Carazinho;9365710;ESF PADUA;;PREFEITURA MUNICIPAL DE CARAZINHO;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.29055511;-52.79976027;UBS;0;1;Sem dispositivo específico de saúde mental;;99500-000;RUA JOSE BONIFACIO ESQUINA RUA GONCALVES LEDO, 00 - PADUA;ATIVO;Atenção Básica
3065;4314902;431490;466;Metropolitana;10;REGIÃO 10 - CAPITAL E VALE DO GRAVATAÍ;01ª CRS;Porto Alegre;2264730;UNIDADE DE SAUDE SAO PEDRO;;PREFEITURA MUNICIPAL DE PORTO ALEGRE;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.114526;-51.103049;UBS;0;0;Sem dispositivo específico de saúde mental;;91550-290;RUA SAO PEDRO, 526 - LOMBA DO PINHEIRO;ATIVO;Atenção Básica
3066;4317806;431780;469;Missioneira;13;REGIÃO 13 - DIVERSIDADE;17ª CRS;Santo Augusto;7543573;ESF IV INTERIOR;;PREFEITURA MUNICIPAL DE SANTO AUGUSTO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-27.8535257;-53.780124;UBS;1;0;Sem dispositivo específico de saúde mental;;98590-000;RUA FLORESTA, 1187 - CENTRO;ATIVO;Atenção Básica
3068;4319000;431900;482;Serra;26;REGIÃO 26 - UVA VALE;05ª CRS;São Marcos;2700956;CENTRO MUNICIPAL DE SAUDE NOSSA SENHORA DE LOURDES;;PREFEITURA MUNICIPAL DE SAO MARCOS;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.9726486;-51.0677814;UBS;1;0;Sem dispositivo específico de saúde mental;;95190-000;RUA DR RAYMUNDO RAYMUNDO PESSINI, 920 - CENTRO;ATIVO;Atenção Básica
3070;4305108;430510;479;Serra;23;REGIÃO 23 - CAXIAS E HORTÊNSIAS;05ª CRS;Caxias do Sul;6376819;UBS VILA OLIVA;;PREFEITURA MUNICIPAL DE CAXIAS DO SUL;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.17416196;-50.90679417;UBS;0;0;Sem dispositivo específico de saúde mental;;95135-000;AVENIDA GAVIOLI, 5575 - DISTRITO DE VILA OLI;ATIVO;Atenção Básica
3071;4314100;431410;473;Norte;17;REGIÃO 17 - PLANALTO;06ª CRS;Passo Fundo;2246066;ESF JERONIMO COELHO;;PREFEITURA MUNICIPAL DE PASSO FUNDO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.2736741;-52.4460174;UBS;1;0;Sem dispositivo específico de saúde mental;;99034-030;RUA JOAQUIM NABUCO, 130 - NOSSA SENHORA APAREC;ATIVO;Atenção Básica
3073;4314902;431490;466;Metropolitana;10;REGIÃO 10 - CAPITAL E VALE DO GRAVATAÍ;01ª CRS;Porto Alegre;2265001;UNIDADE DE SAUDE NONOAI;;PREFEITURA MUNICIPAL DE PORTO ALEGRE;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.090824;-51.21621;UBS;0;0;Sem dispositivo específico de saúde mental;;90830-520;RUA ERECHIM, 985 - NONOAI;ATIVO;Atenção Básica
3074;4314902;431490;466;Metropolitana;10;REGIÃO 10 - CAPITAL E VALE DO GRAVATAÍ;01ª CRS;Porto Alegre;2264862;UNIDADE DE SAUDE RUBEM BERTA;;PREFEITURA MUNICIPAL DE PORTO ALEGRE;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.0245;-51.102927;UBS;1;0;Sem dispositivo específico de saúde mental;;91250-320;RUA WOLFRAM METZLER, 675 - RUBEM BERTA;ATIVO;Atenção Básica
3075;4318622;431862;480;Serra;24;REGIÃO 24 - CAMPOS DE CIMA DA SERRA;05ª CRS;São José dos Ausentes;2238500;POSTO DE SAUDE DE SAO GONCALO;;PREFEITURA MUNICIPAL DE SAO JOSE DOS AUSENTES;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.8517533;-50.0178554;UBS;0;0;Sem dispositivo específico de saúde mental;;95280-000;VILA SÃO GONÇALO, S/N - INTERIOR;ATIVO;Atenção Básica
3076;4301602;430160;478;Sul;22;REGIÃO 22 - PAMPA;07ª CRS;Bagé;2261405;UBS ESF IVO FERRONATO;;SMS PREFEITURA MUNICIPAL DE BAGE;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-31.29656622;-54.06793709;UBS;1;0;Sem dispositivo específico de saúde mental;;96400-010;RUA PONCIANO MACIEL MAYA GIORGIS, 2990 - IVO FERRONATO;ATIVO;Atenção Básica
3077;4322806;432280;481;Serra;25;REGIÃO 25 - VINHEDOS E BASALTO;05ª CRS;Veranópolis;2238632;CENTRO DE SAUDE DE VERANOPOLIS;;PREFEITURA MUNICIPAL DE VERANOPOLIS;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.9324105;-51.5535468;UBS;1;0;Sem dispositivo específico de saúde mental;;95330-000;RUA PINHEIRO MACHADO, 582 - CENTRO;ATIVO;Atenção Básica
3078;4311403;431140;485;Vales;29;REGIÃO 29 - VALES E MONTANHAS;16ª CRS;Lajeado;2251957;ESTRATEGIA DE SAUDE DA FAMILIA CONSERVAS;;MUNICIPIO DE LAJEADO;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.48015933;-51.98054685;UBS;0;0;Sem dispositivo específico de saúde mental;;95901-624;PAULINO GERALDO DA ROSA, 101 - CONSERVAS;ATIVO;Atenção Básica
3079;4320404;432040;473;Norte;17;REGIÃO 17 - PLANALTO;06ª CRS;Serafina Corrêa;7100493;UBS ESF PLANALTO;;PREFEITURA MUNICIPAL DE SERAFINA CORREA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.7064094;-51.9435928;UBS;0;0;Sem dispositivo específico de saúde mental;;99250-000;VIA VENEZIA, 1489 - PLANALTO;ATIVO;Atenção Básica
3080;4317202;431720;470;Missioneira;14;REGIÃO 14 - FRONTEIRA NOROESTE;14ª CRS;Santa Rosa;6393292;NASF I SANTA ROSA;;FUNDACAO MUNICIPAL DE SAUDE DE SANTA ROSA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-27.86821612;-54.48518078;UBS;0;0;Sem dispositivo específico de saúde mental;;98780-803;RUA FRANCISCO TIMM, 480 - CENTRO;ATIVO;Atenção Básica
3084;4314704;431470;471;Norte;15;REGIÃO 15 - CAMINHO DAS ÁGUAS;02ª CRS;Planalto;2903067;UNIDADE BASICA DE SAUDE SAO MIGUEL;;MUNICIPIO DE PLANALTO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-27.3263267;-53.0545831;UBS;0;0;Sem dispositivo específico de saúde mental;;98470-000;RUA TAMANDARE, 559 - SAO MIGUEL;ATIVO;Atenção Básica
3088;4311403;431140;485;Vales;29;REGIÃO 29 - VALES E MONTANHAS;16ª CRS;Lajeado;2251337;UNIDADE BASICA DE SAUDE SAO CRISTOVAO LAJEADO;;MUNICIPIO DE LAJEADO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.4450265;-51.9635868;UBS;1;0;Sem dispositivo específico de saúde mental;;95913-068;FABIO BRITTO DE AZAMBUJA, 124 - SAO CRISTOVAO;ATIVO;Atenção Básica
3089;4309001;430900;470;Missioneira;14;REGIÃO 14 - FRONTEIRA NOROESTE;14ª CRS;Giruá;7488726;PSF 5 SANTA RITA;;MUNICIPIO DE GIRUA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.03557577;-54.35691234;UBS;0;0;Sem dispositivo específico de saúde mental;;98870-000;TRAV SANTA RITA, 180 - SANTA RITA;ATIVO;Atenção Básica
3090;4320206;432020;471;Norte;15;REGIÃO 15 - CAMINHO DAS ÁGUAS;02ª CRS;Seberi;7490054;ESF IV SEBERI;;ESF IV SEBERI;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-27.47771199;-53.40568886;UBS;0;0;Sem dispositivo específico de saúde mental;;98380-000;AVENIDA GENRAL FLORES DA CUNHA, 0 - INTERIOR;ATIVO;Atenção Básica
3091;4314902;431490;466;Metropolitana;10;REGIÃO 10 - CAPITAL E VALE DO GRAVATAÍ;01ª CRS;Porto Alegre;7355106;CASE II PORTO ALEGRE;;MUNICIPIO DE PORTO ALEGRE;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.080277;-51.2335288;UBS;0;0;Sem dispositivo específico de saúde mental;;90810-150;JACUI, S/N - VILA CRUZEIRO DO SUL;ATIVO;Atenção Básica
3092;4306502;430650;465;Metropolitana;9;REGIÃO 09 - CARBONÍFERA/COSTA DOCE;01ª CRS;Dom Feliciano;5720389;UNID SAUDE FAM SANTA RITA;;PREFEITURA MUNICIPAL DE DOM FELICIANO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.6044044;-52.16803754;UBS;1;0;Sem dispositivo específico de saúde mental;;96190-000;GASPAR SIMOES, S/N - RURAL;ATIVO;Atenção Básica
3093;4314902;431490;466;Metropolitana;10;REGIÃO 10 - CAPITAL E VALE DO GRAVATAÍ;01ª CRS;Porto Alegre;2265079;UNIDADE DE SAUDE JARDIM ITU;;PREFEITURA MUNICIPAL DE PORTO ALEGRE;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.02378402;-51.14256354;UBS;1;0;Sem dispositivo específico de saúde mental;;91380-030;RUA BISCAIA, 39 - JARDIM ITU SABARA;ATIVO;Atenção Básica
3094;4309100;430910;479;Serra;23;REGIÃO 23 - CAXIAS E HORTÊNSIAS;05ª CRS;Gramado;2238012;POSTO DE SAUDE DO CENTRO GRAMADO;;PREFEITURA MUNICIPAL DE GRAMADO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.3772602;-50.8781548;UBS;1;0;Sem dispositivo específico de saúde mental;;95670-000;RUA ERNESTO VOLK, 300 - CENTRO;ATIVO;Atenção Básica
3095;4321204;432120;462;Metropolitana;6;REGIÃO 06 - VALE DO PARANHANA E COSTA SERRA;01ª CRS;Taquara;2225697;UNIDADE BASICA DE SAUDE RIO DA ILHA;;PREFEITURA MUNICIPAL DE TAQUARA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.612;-50.683277;UBS;1;0;Sem dispositivo específico de saúde mental;;95600-000;INTERIOR, 1 - INTERIOR;ATIVO;Atenção Básica
3096;4306403;430640;463;Metropolitana;7;REGIÃO 07 - VALE DOS SINOS;01ª CRS;Dois Irmãos;7800673;ESF TRAVESSAO;;PREFEITURA MUNCIPAL DE DOIS IRMAOS;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.62605419;-51.11817937;UBS;0;0;Sem dispositivo específico de saúde mental;;93950-000;RUA PEDRO HANSEN, 830 - TRAVESSAO;ATIVO;Atenção Básica
3097;4316808;431680;484;Vales;28;REGIÃO 28 - VINTE E OITO;13ª CRS;Santa Cruz do Sul;2255049;CENTRAL ODONTOLOGICA SANTA CRUZ DO SUL;;MUNICIPIO DE SANTA CRUZ DO SUL;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.723058;-52.4323835;UBS;0;0;Sem dispositivo específico de saúde mental;;96810-346;RUA ERNESTO ALVES, 1298 - CENTRO;ATIVO;Atenção Básica
3098;4314902;431490;466;Metropolitana;10;REGIÃO 10 - CAPITAL E VALE DO GRAVATAÍ;01ª CRS;Porto Alegre;3437159;UNIDADE DE SAUDE MARIO QUINTANA;;PREFEITURA MUNICIPAL DE PORTO ALEGRE;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.976735;-51.19779747;UBS;0;0;Sem dispositivo específico de saúde mental;;90250-000;RUA SEISCENTOS E NOVENTA E OITO, 106 - FARRAPOS;ATIVO;Atenção Básica
3099;4314902;431490;466;Metropolitana;10;REGIÃO 10 - CAPITAL E VALE DO GRAVATAÍ;01ª CRS;Porto Alegre;2264757;UNIDADE DE SAUDE VICOSA;;PREFEITURA MUNICIPAL DE PORTO ALEGRE;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.1165752;-51.1142082;UBS;1;0;Sem dispositivo específico de saúde mental;;91560-220;RUA ORQUIDEA, 501 - VILA VICOSA;ATIVO;Atenção Básica
3100;4305355;430535;465;Metropolitana;9;REGIÃO 09 - CARBONÍFERA/COSTA DOCE;01ª CRS;Charqueadas;176141;CENTRO DE ATENDIMENTO COVID 19 CHARQUEADAS;;MUNICIPIO DE CHARQUEADAS;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.96670827;-51.6377821;UBS;0;0;Sem dispositivo específico de saúde mental;;96745-000;RODOVIA RS 401, 1754 - JARDIM NOSSA SENHORA;ATIVO;Atenção Básica
3101;4302204;430220;470;Missioneira;14;REGIÃO 14 - FRONTEIRA NOROESTE;14ª CRS;Boa Vista do Buricá;9041982;POSTO DE SAUDE CENTRAL BVB;;MUNICIPIO DE BOA VISTA DO BURICA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-27.67;-54.11305;UBS;0;1;Sem dispositivo específico de saúde mental;;98918-000;RUA JACOB SCHNEIDER, 237 - CENTRO;ATIVO;Atenção Básica
3102;4319000;431900;482;Serra;26;REGIÃO 26 - UVA VALE;05ª CRS;São Marcos;2238578;POSTO DE SAUDE PEDRAS BRANCAS;;PREFEITURA MUNICIPAL DE SAO MARCOS;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.02132185;-51.08022111;UBS;0;0;Sem dispositivo específico de saúde mental;;95190-000;BR 116 KM 123, S/N - PEDRAS BRANCAS;ATIVO;Atenção Básica
3104;4304663;430466;477;Sul;21;REGIÃO 21 - SUL;03ª CRS;Capão do Leão;6304249;UNIDADE BASICA DE SAUDE CASABOM;;PREFEITURA MUNICIPAL DE CAPAO DO LEAO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-31.7682285;-52.488636;UBS;0;1;Sem dispositivo específico de saúde mental;;96160-000;RUA HELVIO FAGUNDES, 408 - TEODOSIO;ATIVO;Atenção Básica
3105;4310108;431010;462;Metropolitana;6;REGIÃO 06 - VALE DO PARANHANA E COSTA SERRA;01ª CRS;Igrejinha;2227533;UNIDADE DE SAUDE PEDRO IVAN SPARRENBERGER;;PREFEITURA MUNICIPAL DE IGREJINHA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.5546543;-50.7895068;UBS;1;1;Sem dispositivo específico de saúde mental;;95650-000;RUA CARLOS CHAGAS, 40 - FIGUEIRAS;ATIVO;Atenção Básica
3106;4309209;430920;466;Metropolitana;10;REGIÃO 10 - CAPITAL E VALE DO GRAVATAÍ;01ª CRS;Gravataí;2700409;UBS SAO JUDAS TADEU;;PREFEITURA MUNICIPAL DE GRAVATAI;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.93890241;-51.06434051;UBS;1;0;Sem dispositivo específico de saúde mental;;94075-180;RUA FELIX RODRIGUES, 195 - SAO JUDAS TADEU;ATIVO;Atenção Básica
3108;4316402;431640;459;Centro-Oeste;3;REGIÃO 03 - FRONTEIRA OESTE;10ª CRS;Rosário do Sul;3088855;PSF 01 ROSARIO DO SUL;;PREFEITURA MUNICIPAL DE ROSARIO DO SUL;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.25950595;-54.93508503;UBS;0;0;Sem dispositivo específico de saúde mental;;97590-000;RUA DOM JOAO VI, 537 - COHAB;ATIVO;Atenção Básica
3109;4316808;431680;484;Vales;28;REGIÃO 28 - VINTE E OITO;13ª CRS;Santa Cruz do Sul;7031556;AMBULATORIO DO IDOSO DIABETICO E HIPERTENSO;;MUNICIPIO DE SANTA CRUZ DO SUL;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.7230256;-52.4323141;UBS;1;0;Sem dispositivo específico de saúde mental;;96810-144;RUA ERNESTO ALVES, 1298 - CENTRO;ATIVO;Atenção Básica
3111;4315602;431560;477;Sul;21;REGIÃO 21 - SUL;03ª CRS;Rio Grande;2817853;CENTRO DE SAUDE DR PEDRO ARMANDO GATTI;;PREFEITURA MUNICIPAL DO RIO GRANDE;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-32.1005308;-52.1790611;UBS;1;0;Sem dispositivo específico de saúde mental;;96201-220;RUA DOS VELEIROS, 300 - PARQUE MARINHA;ATIVO;Atenção Básica
3112;4318200;431820;462;Metropolitana;6;REGIÃO 06 - VALE DO PARANHANA E COSTA SERRA;01ª CRS;São Francisco de Paula;2226618;POSTO DE SAUDE DO RINCAO;;PREF MUNIC DE SAO FRANCISCO DE PAULA;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.4472324;-50.5741479;UBS;0;0;Sem dispositivo específico de saúde mental;;95400-000;RUA DA CERVEJARIA, 44 - RINCAO;ATIVO;Atenção Básica
3113;4303905;430390;463;Metropolitana;7;REGIÃO 07 - VALE DOS SINOS;01ª CRS;Campo Bom;2230445;CENTRO DE SAUDE PAULISTA CAMPO BOM;;PREFEITURA MUNICIPAL DE CAMPO BOM;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.6692004;-51.05659657;UBS;0;0;Sem dispositivo específico de saúde mental;;93700-000;ADOLFO BANKENHEM, 35 - PAULISTA;ATIVO;Atenção Básica
3114;4321907;432190;471;Norte;15;REGIÃO 15 - CAMINHO DAS ÁGUAS;02ª CRS;Três Passos;6831885;POSTO UNIDADE BASICA DE SAUDE PRISIONAL TRES PASSOS;;PREFEITURA MUNICIPAL DE TRES PASSOS;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-27.4540648;-53.9220578;UBS;0;0;Sem dispositivo específico de saúde mental;;98600-000;RUA CATULO CEARENSE, 1 - CENTRO;ATIVO;Atenção Básica
3115;4312401;431240;464;Metropolitana;8;REGIÃO 08 - VALE DO CAÍ E METROPOLITANA;01ª CRS;Montenegro;9816445;USF 6 TIMBAUVA;;PREFEITURA MUNICIPAL DE MONTENEGRO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.69890682;-51.48700879;UBS;1;0;Sem dispositivo específico de saúde mental;;95780-000;RUA CAMPOS NETTO, 177 - TIMBAUVA;ATIVO;Atenção Básica
3116;4322509;432250;480;Serra;24;REGIÃO 24 - CAMPOS DE CIMA DA SERRA;05ª CRS;Vacaria;6980988;CENTRO DE ESPECIALIDADES VACARIA;;PREFEITURA MUNICIPAL DE VACARIA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.4995304;-50.9417727;UBS;0;0;Sem dispositivo específico de saúde mental;;95216-040;RUA CAMPOS SALES, 1098 - GLORIA;ATIVO;Atenção Básica
3117;4310207;431020;469;Missioneira;13;REGIÃO 13 - DIVERSIDADE;17ª CRS;Ijuí;2260190;UNIDADE BASICA DE SAUDE MODELO;;MUNICIPIO DE IJUI PODER EXECUTIVO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.4003676;-53.9143502;UBS;1;0;Sem dispositivo específico de saúde mental;;98700-000;RUA RICHARD STEINKE, S/N - MODELO;ATIVO;Atenção Básica
3118;4313706;431370;476;Norte;20;REGIÃO 20 - ROTA DA PRODUÇÃO;15ª CRS;Palmeira das Missões;6065023;ESF V MUTIRAO;;PREFEITURA MUNICIPAL DE PALMEIRA DAS MISSOES;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-27.9005899;-53.2939162;UBS;1;1;Sem dispositivo específico de saúde mental;;98300-000;RUA JOSE FIRMINO VILAND, S/N - MUTIRAO;ATIVO;Atenção Básica
3119;4300406;430040;459;Centro-Oeste;3;REGIÃO 03 - FRONTEIRA OESTE;10ª CRS;Alegrete;7468873;ESF VERA CRUZ;;PREFEITURA MUNICIPAL DE ALEGRETE;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.7945576;-55.8068175;UBS;1;0;Sem dispositivo específico de saúde mental;;97543-410;RUA MAXIMINO MARINHO, 307 - VERA CRUZ;ATIVO;Atenção Básica
